"T7, 22/06/2019","01","09","23","28","42","54","49"
"T5, 20/06/2019","09","15","23","41","49","51","52"
"T3, 18/06/2019","24","31","45","46","47","54","04"
"T7, 15/06/2019","13","23","40","45","52","55","09"
"T5, 13/06/2019","06","09","15","22","29","53","25"
"T3, 11/06/2019","02","05","13","20","30","49","35"
"T7, 08/06/2019","02","08","10","23","27","35","47"
"T5, 06/06/2019","10","13","30","36","51","54","16"
"T3, 04/06/2019","18","20","24","26","33","41","55"
"T7, 01/06/2019","10","24","31","41","42","47","20"
"T5, 30/05/2019","17","31","33","34","37","40","35"
"T3, 28/05/2019","15","22","31","32","33","37","51"
"T7, 25/05/2019","04","12","35","44","50","55","19"
"T5, 23/05/2019","13","21","33","42","53","55","44"
"T3, 21/05/2019","11","12","29","31","37","53","41"
"T7, 18/05/2019","06","10","13","18","29","38","53"
"T5, 16/05/2019","08","28","30","33","40","43","24"
"T3, 14/05/2019","06","11","15","21","30","40","10"
"T7, 11/05/2019","06","11","20","22","26","28","36"
"T5, 09/05/2019","19","21","48","49","54","55","27"
"T3, 07/05/2019","03","06","07","08","09","49","24"
"T7, 04/05/2019","02","03","26","53","17","01","50"
"T5, 02/05/2019","02","10","16","17","33","36","20"
"T3, 30/04/2019","03","05","13","40","41","45","52"
"T7, 27/04/2019","01","11","22","26","33","51","04"
"T5, 25/04/2019","16","22","23","33","36","38","45"
"T3, 23/04/2019","20","21","22","31","43","45","30"
"T7, 20/04/2019","08","10","12","24","40","44","51"
"T5, 18/04/2019","07","08","15","24","26","48","10"
"T3, 16/04/2019","16","29","32","33","52","53","05"
"T7, 13/04/2019","09","13","20","21","36","43","32"
"T5, 11/04/2019","01","08","31","32","37","55","53"
"T3, 09/04/2019","10","14","19","36","48","49","03"
"T7, 06/04/2019","01","20","30","41","46","50","48"
"T5, 04/04/2019","16","26","29","38","47","51","13"
"T3, 02/04/2019","01","04","09","20","22","26","48"
"T7, 30/03/2019","03","15","18","35","50","54","32"
"T5, 28/03/2019","03","23","37","43","44","49","27"
"T3, 26/03/2019","15","19","28","40","44","48","14"
"T7, 23/03/2019","03","09","30","41","46","52","22"
"T5, 21/03/2019","07","18","32","42","46","53","28"
"T3, 19/03/2019","08","28","32","35","40","45","34"
"T7, 16/03/2019","10","18","22","24","35","40","53"
"T5, 14/03/2019","18","21","25","35","44","53","04"
"T3, 12/03/2019","09","16","26","34","44","49","19"
"T7, 09/03/2019","18","24","31","34","35","44","52"
"T5, 07/03/2019","02","14","20","33","41","47","27"
"T3, 05/03/2019","01","15","23","51","53","55","26"
"T7, 02/03/2019","01","02","03","20","46","48","31"
"T5, 28/02/2019","04","15","19","34","40","42","49"
"T3, 26/02/2019","08","09","16","34","42","43","45"
"T7, 23/02/2019","16","19","30","39","43","52","21"
"T5, 21/02/2019","03","10","11","15","29","34","50"
"T3, 19/02/2019","12","18","22","29","32","52","51"
"T7, 16/02/2019","05","08","14","28","37","40","41"
"T5, 14/02/2019","08","15","26","41","43","53","46"
"T3, 12/02/2019","01","12","17","34","48","49","47"
"T7, 09/02/2019","02","14","15","44","46","50","18"
"T5, 07/02/2019","20","27","28","32","47","50","41"
"T7, 02/02/2019","11","23","27","35","36","46","37"
"T5, 31/01/2019","10","19","20","28","34","44","29"
"T3, 29/01/2019","15","20","26","41","45","55","10"
"T7, 26/01/2019","20","27","33","43","53","54","48"
"T5, 24/01/2019","31","35","38","44","49","55","24"
"T3, 22/01/2019","01","14","22","40","52","55","21"
"T7, 19/01/2019","13","29","42","46","51","53","36"
"T5, 17/01/2019","13","14","22","34","35","55","54"
"T3, 15/01/2019","04","06","13","22","29","30","52"
"T7, 12/01/2019","07","13","14","26","42","54","11"
"T5, 10/01/2019","12","22","31","35","40","47","08"
"T3, 08/01/2019","03","05","09","11","45","48","40"
"T7, 05/01/2019","10","11","38","47","53","55","51"
"T5, 03/01/2019","23","31","37","45","49","54","18"
"T3, 01/01/2019","02","19","21","27","37","46","12"
"T7, 29/12/2018","08","36","42","43","50","52","30"
"T5, 27/12/2018","05","20","33","42","43","50","40"
"T3, 25/12/2018","03","09","17","21","23","51","15"
"T7, 22/12/2018","03","08","16","35","39","52","29"
"T5, 20/12/2018","08","17","24","33","34","44","55"
"T3, 18/12/2018","01","09","15","17","25","26","08"
"T7, 15/12/2018","14","17","49","52","53","55","12"
"T5, 13/12/2018","02","11","14","36","49","55","53"
"T3, 11/12/2018","01","05","11","37","39","44","31"
"T7, 08/12/2018","03","06","09","31","48","54","53"
"T5, 06/12/2018","09","13","23","27","39","42","49"
"T3, 04/12/2018","10","13","16","23","30","49","24"
"T7, 01/12/2018","03","05","12","20","25","33","41"
"T5, 29/11/2018","10","23","27","42","51","52","20"
"T3, 27/11/2018","03","05","23","28","35","44","08"
"T7, 24/11/2018","03","10","11","25","40","54","17"
"T5, 22/11/2018","17","22","24","28","37","44","06"
"T3, 20/11/2018","09","23","33","40","44","49","17"
"T7, 17/11/2018","12","22","26","29","45","47","15"
"T5, 15/11/2018","13","16","21","40","49","52","54"
"T3, 13/11/2018","03","25","26","32","41","47","05"
"T7, 10/11/2018","03","05","19","22","29","39","15"
"T5, 08/11/2018","22","28","31","39","52","53","14"
"T3, 06/11/2018","19","22","23","43","47","53","03"
"T7, 03/11/2018","14","17","20","23","25","45","34"
"T5, 01/11/2018","03","11","15","42","44","54","41"
"T3, 30/10/2018","01","12","22","27","30","39","46"
"T7, 27/10/2018","08","09","15","21","44","49","16"
"T5, 25/10/2018","16","23","29","31","45","48","19"
"T3, 23/10/2018","01","03","06","13","21","30","36"
"T7, 20/10/2018","02","05","10","17","35","41","21"
"T5, 18/10/2018","01","11","22","34","42","47","30"
"T3, 16/10/2018","05","28","29","34","42","46","17"
"T7, 13/10/2018","12","21","23","44","47","48","43"
"T5, 11/10/2018","05","16","17","37","46","49","35"
"T3, 09/10/2018","10","27","46","50","51","55","01"
"T7, 06/10/2018","05","06","16","42","48","51","03"
"T5, 04/10/2018","03","09","12","17","34","42","46"
"T3, 02/10/2018","03","07","28","32","33","37","22"
"T7, 29/09/2018","03","07","12","32","34","55","38"
"T5, 27/09/2018","08","12","29","35","51","54","34"
"T3, 25/09/2018","02","03","06","13","14","17","09"
"T7, 22/09/2018","01","08","17","28","40","50","21"
"T5, 20/09/2018","03","32","35","46","47","49","51"
"T3, 18/09/2018","08","21","32","43","48","53","38"
"T7, 15/09/2018","02","05","28","30","46","50","49"
"T5, 13/09/2018","04","06","07","26","40","44","09"
"T3, 11/09/2018","13","17","28","42","45","49","50"
"T7, 08/09/2018","09","11","12","24","35","43","15"
"T5, 06/09/2018","04","11","15","21","24","27","07"
"T3, 04/09/2018","08","18","20","29","34","37","51"
"T7, 01/09/2018","02","08","20","21","28","36","05"
"T5, 30/08/2018","05","22","28","42","49","54","36"
"T3, 28/08/2018","02","10","15","31","39","48","23"
"T7, 25/08/2018","10","11","15","32","40","48","27"
"T5, 23/08/2018","14","18","27","38","39","53","02"
"T3, 21/08/2018","09","12","14","23","32","46","31"
"T7, 18/08/2018","07","33","36","39","51","55","11"
"T5, 16/08/2018","06","10","34","46","48","51","47"
"T3, 14/08/2018","29","30","36","38","45","52","46"
"T7, 11/08/2018","16","17","31","33","42","44","14"
"T5, 09/08/2018","24","29","32","33","49","55","09"
"T3, 07/08/2018","03","09","15","20","39","49","04"
"T7, 04/08/2018","11","12","24","32","41","48","03"
"T5, 02/08/2018","06","11","16","17","41","55","07"
"T3, 31/07/2018","01","05","27","31","47","50","41"
"T7, 28/07/2018","11","16","22","25","30","40","09"
"T5, 26/07/2018","21","24","33","37","40","46","52"
"T3, 24/07/2018","11","18","34","37","50","53","20"
"T7, 21/07/2018","07","31","33","37","46","52","28"
"T5, 19/07/2018","11","13","28","34","44","47","10"
"T3, 17/07/2018","05","14","22","27","31","40","48"
"T7, 14/07/2018","04","19","23","34","38","50","01"
"T5, 12/07/2018","08","15","18","21","24","49","22"
"T3, 10/07/2018","06","10","16","20","27","29","24"
"T7, 07/07/2018","02","30","45","48","49","53","41"
"T5, 05/07/2018","04","15","22","24","43","51","48"
"T3, 03/07/2018","30","32","34","47","48","49","50"
"T7, 30/06/2018","03","12","23","24","30","33","01"
"T5, 28/06/2018","11","31","33","43","48","51","23"
"T3, 26/06/2018","17","18","21","39","40","43","03"
"T7, 23/06/2018","06","08","13","23","46","55","01"
"T5, 21/06/2018","02","08","19","23","25","33","32"
"T3, 19/06/2018","16","17","31","37","41","52","34"
"T7, 16/06/2018","14","15","21","30","44","47","48"
"T5, 14/06/2018","03","15","32","45","48","54","55"
"T3, 12/06/2018","04","13","23","27","29","35","14"
"T7, 09/06/2018","09","23","25","39","52","53","38"
"T5, 07/06/2018","11","16","18","26","46","47","42"
"T3, 05/06/2018","11","21","26","32","51","52","05"
"T7, 02/06/2018","05","07","17","22","32","33","06"
"T5, 31/05/2018","03","15","18","25","26","29","19"
"T3, 29/05/2018","09","13","17","18","46","50","26"
"T7, 26/05/2018","07","12","28","31","40","44","15"
"T5, 24/05/2018","24","25","26","29","36","48","40"
"T3, 22/05/2018","04","05","08","17","35","47","39"
"T7, 19/05/2018","33","35","45","52","53","55","25"
"T5, 17/05/2018","13","31","38","45","53","55","46"
"T3, 15/05/2018","03","06","29","37","44","49","24"
"T7, 12/05/2018","01","09","26","38","54","55","51"
"T5, 10/05/2018","02","06","08","34","39","43","11"
"T3, 08/05/2018","03","16","23","24","38","42","48"
"T7, 05/05/2018","16","32","33","37","40","48","15"
"T5, 03/05/2018","23","27","33","37","39","49","44"
"T3, 01/05/2018","01","07","20","23","25","38","14"
"T7, 28/04/2018","12","19","22","29","32","46","25"
"T5, 26/04/2018","23","26","29","31","36","54","55"
"T3, 24/04/2018","17","18","24","40","41","46","06"
"T7, 21/04/2018","16","18","41","43","46","55","35"
"T5, 19/04/2018","04","17","19","35","49","55","09"
"T3, 17/04/2018","02","10","26","27","31","38","39"
"T7, 14/04/2018","02","10","14","26","45","54","20"
"T5, 12/04/2018","04","29","35","37","42","54","19"
"T3, 10/04/2018","01","22","25","31","36","48","41"
"T7, 07/04/2018","12","24","33","34","36","53","05"
"T5, 05/04/2018","07","09","17","25","31","32","06"
"T3, 03/04/2018","20","21","39","42","51","53","01"
"T7, 31/03/2018","03","07","31","43","51","53","26"
"T5, 29/03/2018","05","27","35","39","46","52","31"
"T3, 27/03/2018","09","13","14","15","54","55","22"
"T7, 24/03/2018","01","30","38","45","48","50","12"
"T5, 22/03/2018","01","08","24","33","34","41","20"
"T3, 20/03/2018","11","40","43","46","49","55","37"
"T7, 17/03/2018","03","14","28","35","50","52","29"
"T5, 15/03/2018","15","20","23","28","39","49","19"
"T3, 13/03/2018","01","02","17","46","47","49","44"
"T7, 10/03/2018","09","20","27","31","48","49","42"
"T5, 08/03/2018","14","17","18","23","41","52","40"
"T3, 06/03/2018","02","06","13","22","40","48","12"
"T7, 03/03/2018","04","10","32","37","47","52","49"
"T5, 01/03/2018","04","05","07","17","20","38","09"
"T3, 27/02/2018","08","16","23","28","44","49","45"
"T7, 24/02/2018","05","07","24","32","45","49","01"
"T5, 22/02/2018","11","14","32","36","42","48","20"
"T3, 20/02/2018","01","02","21","24","50","52","33"
"T7, 17/02/2018","16","22","28","29","35","43","45"
"T3, 13/02/2018","09","25","26","30","42","54","19"
"T7, 10/02/2018","08","10","19","25","36","46","07"
"T5, 08/02/2018","21","22","29","37","41","50","33"
"T3, 06/02/2018","01","20","29","31","43","53","16"
"T7, 03/02/2018","12","29","42","48","54","55","18"
"T5, 01/02/2018","01","07","08","09","39","43","52"
"T3, 30/01/2018","15","19","24","51","53","55","29"
"T7, 27/01/2018","21","26","36","38","40","50","11"
"T5, 25/01/2018","01","10","30","44","45","50","04"
"T3, 23/01/2018","03","10","15","23","41","53","35"
"T7, 20/01/2018","02","07","15","16","41","45","19"
"T5, 18/01/2018","12","24","28","30","36","39","15"
"T3, 16/01/2018","06","27","33","41","42","49","22"
"T7, 13/01/2018","03","21","25","26","51","55","37"
"T5, 11/01/2018","04","07","30","35","37","45","01"
"T3, 09/01/2018","18","25","28","46","50","51","15"
"T7, 06/01/2018","04","11","24","35","41","45","17"
"T5, 04/01/2018","01","07","31","35","46","55","51"
"T3, 02/01/2018","04","07","08","34","37","47","24"
"T7, 30/12/2017","08","09","36","37","39","50","07"
"T5, 28/12/2017","07","18","26","29","31","35","34"
"T3, 26/12/2017","07","11","13","18","26","42","49"
"T7, 23/12/2017","07","08","09","13","28","44","12"
"T5, 21/12/2017","22","23","27","35","37","46","19"
"T3, 19/12/2017","02","03","20","25","38","44","12"
"T7, 16/12/2017","05","23","37","41","43","53","25"
"T5, 14/12/2017","11","12","22","28","46","50","07"
"T3, 12/12/2017","06","07","08","21","32","39","27"
"T7, 09/12/2017","05","34","35","42","49","52","21"
"T5, 07/12/2017","03","14","26","35","44","54","25"
"T3, 05/12/2017","27","38","40","42","46","55","05"
"T7, 02/12/2017","09","37","45","50","53","54","40"
"T5, 30/11/2017","05","13","26","37","53","55","28"
"T3, 28/11/2017","02","19","39","49","51","53","20"
"T7, 25/11/2017","02","09","16","46","52","55","50"
"T5, 23/11/2017","01","02","03","18","25","50","14"
"T3, 21/11/2017","05","08","23","37","38","54","55"
"T7, 18/11/2017","11","12","26","42","50","54","17"
"T5, 16/11/2017","01","16","22","25","47","48","21"
"T3, 14/11/2017","20","24","29","41","47","49","22"
"T7, 11/11/2017","12","26","33","35","36","44","01"
"T5, 09/11/2017","02","03","06","23","34","36","50"
"T3, 07/11/2017","19","32","36","37","42","54","28"
"T7, 04/11/2017","02","08","12","44","46","52","09"
"T5, 02/11/2017","03","09","12","21","51","52","07"
"T3, 31/10/2017","07","13","24","45","47","52","33"
"T7, 28/10/2017","13","18","35","36","41","48","47"
"T5, 26/10/2017","02","10","15","30","34","50","03"
"T3, 24/10/2017","01","02","09","13","32","35","52"
"T7, 21/10/2017","04","09","13","16","18","49","30"
"T5, 19/10/2017","06","15","17","24","40","45","39"
"T3, 17/10/2017","01","26","36","40","50","54","31"
"T7, 14/10/2017","14","18","29","35","44","49","54"
"T5, 12/10/2017","05","08","11","31","37","42","52"
"T3, 10/10/2017","29","33","43","44","45","50","41"
"T7, 07/10/2017","31","34","40","42","43","49","16"
"T5, 05/10/2017","01","03","14","19","35","41","20"
"T3, 03/10/2017","21","31","35","41","46","50","23"
"T7, 30/09/2017","04","17","23","25","34","46","24"
"T5, 28/09/2017","20","27","28","31","39","47","10"
"T3, 26/09/2017","14","15","18","30","36","49","19"
"T7, 23/09/2017","07","08","27","36","44","53","49"
"T5, 21/09/2017","09","12","16","24","43","51","39"
"T3, 19/09/2017","03","32","36","41","44","53","45"
"T7, 16/09/2017","09","12","21","26","29","52","24"
"T5, 14/09/2017","22","23","32","43","44","51","15"
"T3, 12/09/2017","06","10","12","47","48","51","35"
"T7, 09/09/2017","01","15","23","36","43","54","12"
"T5, 07/09/2017","04","18","22","31","32","40","08"
"T3, 05/09/2017","01","02","08","13","23","39","09"
"T7, 02/09/2017","05","09","11","18","19","37","50"
"T5, 31/08/2017","08","20","27","35","36","47","18"
"T3, 29/08/2017","04","12","15","23","24","41","44"
"T7, 26/08/2017","17","25","30","31","36","41","20"
"T5, 24/08/2017","05","16","18","37","42","46","10"
"T3, 22/08/2017","10","24","31","32","38","44","14"
"T7, 19/08/2017","07","11","13","15","26","51","36"
"T5, 17/08/2017","11","12","20","30","32","34","53"
"T3, 15/08/2017","07","11","19","32","33","51","30"
"T7, 12/08/2017","06","16","20","32","38","51","34"
"T5, 10/08/2017","10","11","19","41","50","54","03"
"T3, 08/08/2017","19","36","39","41","46","51","38"
"T7, 05/08/2017","01","05","11","32","40","45","43"
"T5, 03/08/2017","04","09","24","25","27","45","40"
"T3, 01/08/2017","05","10","14","23","24","38","35"
